Date,V,MA,spread,anchor,signal_vol,zscore,position,gross_return,transaction_cost,net_return,equity,turnover,notional_turnover,beta
2015-05-20,65.0458,89.0516,0.46366818589787895,0.0,0.7492834088331256,0.6188154981570444,-1.0,0.00023084396779032246,0.0,0.00023084396779032246,1.4225479207504068,0.0,0.0,0.6070853963009164
2015-05-21,64.6629,88.7306,0.054131507166326975,0.0,0.3120898228781028,0.1734484856543043,0.0,0.0015786178973916385,0.0004975745720608916,0.001081043325330747,1.4240857566850973,1.0,0.9951491441217832,0.6070853963009164
2015-05-22,64.8973,88.5293,0.3378726566415239,0.0,0.31466802699677937,1.0737432076153768,-1.0,0.0,0.0005,-0.0005,1.4233737138067548,1.0,1.0,0.6070853963009164
2015-05-26,63.8909,87.7637,-0.20684001334743773,0.0,0.3122441418274249,-0.6624304050570683,0.0,0.00456511823681452,0.0004937999073716969,0.004071318329442823,1.4291687212974233,1.0,0.9875998147433939,0.6070853963009164
2015-05-27,64.776,88.4325,0.1981808880917043,0.0,0.274341642885611,0.7223871884967075,0.0,0.0,0.0,0.0,1.4291687212974233,0.0,0.0,0.6070853963009164
2015-05-28,64.8427,88.6549,0.06244129707577106,0.0,0.19788701696104424,0.3155401402006235,0.0,0.0,0.0,0.0,1.4291687212974233,0.0,0.0,0.6070853963009164
2015-05-29,64.0199,88.1185,-0.4029647866724666,0.0,0.23981432997355517,-1.6803198821225669,1.0,0.0,0.0005,-0.0005,1.4284541369367747,1.0,1.0,0.6070853963009164
2015-06-01,64.4206,88.4037,-0.17044050458520132,0.0,0.24319732293453034,-0.7008321577252089,1.0,0.0019364213804647392,0.0,0.0019364213804647392,1.4312202260685523,0.0,0.0,0.6070853963009164
2015-06-02,64.3579,88.9868,-0.4924699858615881,0.0,0.2704292348067548,-1.8210678524217276,1.0,-0.0035286165995504297,0.0,-0.0035286165995504297,1.4261699986212344,0.0,0.0,0.6070853963009164
2015-06-03,64.2748,89.3048,-0.6733865088481565,0.0,0.35347600131450185,-1.9050416615101895,1.0,-0.0023327590857260706,0.0,-0.0023327590857260706,1.422843087599161,0.0,0.0,0.6070853963009164
2015-06-04,63.5823,88.4137,-0.7172886896344529,0.0,0.42504819503504343,-1.687546725319738,1.0,-0.0012788053068642881,0.0,-0.0012788053068642881,1.421023548307904,0.0,0.0,0.6070853963009164
2015-06-05,63.7327,88.4605,-0.5186776627354106,0.0,0.4585545162813835,-1.1311145007175847,1.0,0.0010403510128860404,0.0,0.0010403510128860404,1.422501911595721,0.0,0.0,0.6070853963009164
2015-06-08,63.0876,87.7736,-0.6116781474147779,0.0,0.45978420037459544,-1.3303592139887177,1.0,-0.0019422789694006407,0.0,-0.0019422789694006407,1.4197390160488963,0.0,0.0,0.6070853963009164
2015-06-09,63.3397,87.9561,-0.4035709092148686,0.0,0.47611640221770074,-0.8476307628451304,1.0,0.0012142515938150951,0.0,0.0012142515938150951,1.4214629364119353,0.0,0.0,0.6070853963009164
2015-06-10,64.9062,89.9418,0.03604701821410217,0.0,0.3982446380086829,0.09051476096287386,0.0,0.003092523171271857,0.0005118728416384449,0.002580650329633412,1.4251312352073486,1.0,1.0237456832768899,0.6070853963009164
2015-06-11,64.9161,90.2588,-0.056468625700576786,0.0,0.2980630094854337,-0.18945197459444024,0.0,0.0,0.0,0.0,1.4251312352073486,0.0,0.0,0.6070853963009164
2015-06-12,64.6266,89.561,0.10455763225459905,0.0,0.27450617710655456,0.3808935498526618,0.0,0.0,0.0,0.0,1.4251312352073486,0.0,0.0,0.6070853963009164
2015-06-15,63.9192,89.1114,-0.23679334007228264,0.0,0.19406922923752898,-1.220148814949236,1.0,0.0,0.0005,-0.0005,1.424418669589745,1.0,1.0,0.6070853963009164
2015-06-16,64.3306,89.9228,-0.25842923753707725,0.0,0.19078174400908493,-1.354580538506719,1.0,-0.0006879415256270477,0.0,-0.0006879415256270477,1.4234387528370558,0.0,0.0,0.6070853963009164
2015-06-17,64.0855,90.21,-0.6040007932815505,0.0,0.28456665567750256,-2.1225283469826506,1.0,-0.003527160460183906,0.0,-0.003527160460183906,1.4184180559505555,0.0,0.0,0.6070853963009164
2015-06-18,64.786,91.7382,-0.7497931559083681,0.0,0.3877498208417857,-1.9337034232036632,1.0,-0.0019120455588774912,0.0,-0.0019120455588774912,1.4157059760060435,0.0,0.0,0.6070853963009164
2015-06-19,64.0277,90.5539,-0.6915346642075655,0.0,0.45286178747560446,-1.5270324927665007,1.0,-0.00032643689593343827,0.0,-0.00032643689593343827,1.4152438373416816,0.0,0.0,0.6070853963009164
2015-06-22,64.401,91.1371,-0.5994336942844434,0.0,0.4990529348596653,-1.2011425089665195,1.0,0.00016174394921364846,0.0,0.00016174394921364846,1.4154727444690336,0.0,0.0,0.6070853963009164
2015-06-23,64.7098,91.4022,-0.37937433442455626,0.0,0.507735481513617,-0.7471889364391048,1.0,0.0012349694592685297,0.0,0.0012349694592685297,1.41722081007888,0.0,0.0,0.6070853963009164
2015-06-24,64.1879,91.2237,-0.6432573142330262,0.0,0.497754284293271,-1.2923189905765362,1.0,-0.003440429192305287,0.0,-0.003440429192305287,1.412344962231942,0.0,0.0,0.6070853963009164
2015-06-25,63.9651,90.2199,-0.1639265556177747,0.0,0.4421968132974963,-0.37070949108692464,0.0,0.003233229472555404,0.0004965200178668174,0.0027367094546885866,1.416210140043364,1.0,0.9930400357336346,0.6070853963009164
2015-06-26,64.0855,90.2668,0.024959226566616644,0.0,0.31008311717447623,0.08049205256335415,0.0,0.0,0.0,0.0,1.416210140043364,0.0,0.0,0.6070853963009164
2015-06-29,62.1928,88.3667,-0.5867874613845323,0.0,0.31612058396985243,-1.856214024457492,1.0,0.0,0.0005,-0.0005,1.4155020349733425,1.0,1.0,0.6070853963009164
2015-06-30,62.5982,89.2848,-0.6042446120124025,0.0,0.3156279627265515,-1.9144204043033344,1.0,-0.001311865521298629,0.0,-0.001311865521298629,1.413645086658333,0.0,0.0,0.6070853963009164
2015-07-01,63.247,90.2588,-0.4599332112755419,0.0,0.33613336118178916,-1.368305751200931,1.0,0.0004922772947065477,0.0,0.0004922772947065477,1.4143409920372683,0.0,0.0,0.6070853963009164
2015-07-02,63.6105,90.0096,0.0674616878780625,0.0,0.3309160065316706,0.20386347757888232,0.0,0.004361045693270614,0.0005008988947998872,0.0038601467984707262,1.4198005558896267,1.0,1.0017977895997745,0.6070853963009164
2015-07-06,63.498,90.2767,-0.17104922865937278,0.0,0.3319352574211657,-0.5153090093178692,0.0,0.0,0.0,0.0,1.4198005558896267,0.0,0.0,0.6070853963009164
2015-07-07,63.1756,89.8272,-0.1775464590835576,0.0,0.32961832220765686,-0.5386425666340986,0.0,0.0,0.0,0.0,1.4198005558896267,0.0,0.0,0.6070853963009164
2015-07-08,62.2013,88.4873,-0.26452205874772194,0.0,0.312225617341428,-0.8472144630543214,0.0,0.0,0.0,0.0,1.4198005558896267,0.0,0.0,0.6070853963009164
2015-07-09,62.5024,89.0117,-0.24751493022968551,0.0,0.3234055200381155,-0.7653392255039871,0.0,0.0,0.0,0.0,1.4198005558896267,0.0,0.0,0.6070853963009164
2015-07-10,63.7795,90.524,0.1485112918459457,0.0,0.2804767855258104,0.5294958424724217,0.0,0.0,0.0,0.0,1.4198005558896267,0.0,0.0,0.6070853963009164
2015-07-13,64.8036,91.3663,0.6562023018649761,0.0,0.2929012208951425,2.2403535904000003,-1.0,0.0,0.0005,-0.0005,1.419090655611682,1.0,1.0,0.6070853963009164
2015-07-14,65.3438,91.149,1.1821313282939692,0.0,0.5060739484673056,2.335886547557268,-1.0,-0.00558838850250974,0.0,-0.00558838850250974,1.4111602257078426,0.0,0.0,0.6070853963009164
2015-07-15,65.2716,91.1291,0.9666370873201486,0.0,0.5903007791697159,1.6375331380720288,-1.0,0.0004981727331916439,0.0,0.0004981727331916439,1.411863227254455,0.0,0.0,0.6070853963009164
2015-07-16,65.7836,91.6744,0.9798724294175982,0.0,0.6575433074161092,1.4902021180446923,-1.0,-0.0015005324835225223,0.0,-0.0015005324835225223,1.4097446806196685,0.0,0.0,0.6070853963009164
2015-07-17,66.0719,91.9226,0.9874892703680743,0.0,0.7406996881922454,1.3331844013302403,-1.0,-0.0011332667142257382,0.0,-0.0011332667142257382,1.4081470638975655,0.0,0.0,0.6070853963009164
2015-07-20,67.7692,93.051,1.741057810677885,0.0,0.9382423719970966,1.8556589029036867,-1.0,-0.008305642289420365,0.0,-0.008305642289420365,1.3964514980939349,0.0,0.0,0.6070853963009164
2015-07-21,67.134,92.5256,1.192796401232237,0.0,0.9782451928922011,1.219322527622866,-1.0,0.002544983221438525,0.0,0.002544983221438525,1.4000054437261367,0.0,0.0,0.6070853963009164
2015-07-22,67.0862,92.6902,0.8117320662124108,0.0,0.9129094893691523,0.889170367561128,-1.0,0.0011980562626234736,0.0,0.0011980562626234736,1.4016827290156997,0.0,0.0,0.6070853963009164
2015-07-23,66.882,91.0403,1.2943556050628957,0.0,0.8647914354185372,1.4967257445565014,-1.0,-0.006464406264202108,0.0,-0.006464406264202108,1.3926216824018267,0.0,0.0,0.6070853963009164
2015-07-24,69.7264,91.6843,3.223542728377906,0.0,1.3247306420735347,2.4333571112481067,-1.0,-0.020085240829110923,0.0,-0.020085240829110923,1.3646505405269445,0.0,0.0,0.6070853963009164
2015-07-27,68.8501,90.3057,2.71513317858667,0.0,1.5443276798151377,1.758132819915319,-1.0,0.0003140054262986774,0.0,0.0003140054262986774,1.3650790482016713,0.0,0.0,0.6070853963009164
2015-07-28,69.6698,91.0403,2.649669228206214,0.0,1.744150679367253,1.519174495386756,-1.0,-0.003021952606469996,0.0,-0.003021952606469996,1.3609538440139206,0.0,0.0,0.6070853963009164
2015-07-29,70.856,92.5446,2.450123604397149,0.0,1.839048827667915,1.3322776250069082,-1.0,-0.0021847570284044037,0.0,-0.0021847570284044037,1.3579804905378772,0.0,0.0,0.6070853963009164
2015-07-30,71.197,94.1516,1.4245845669132464,0.0,1.7582138449173592,0.8102453356464189,-1.0,0.004995228658277027,0.0,0.004995228658277027,1.3647639136015932,0.0,0.0,0.6070853963009164
2015-07-31,70.2317,93.1856,0.7064239452927383,0.0,1.5724782990958166,0.4492424128834947,0.0,0.0029516210973362816,0.000493955265667278,0.0024576658316690036,1.368118047240347,1.0,0.987910531334556,0.6070853963009164
2015-08-03,70.6314,93.2225,0.8079140087157937,0.0,1.485651893361035,0.5438111123649737,0.0,0.0,0.0,0.0,1.368118047240347,0.0,0.0,0.6070853963009164
2015-08-04,70.1642,93.0909,0.15190498432187516,0.0,1.2553331972733521,0.12100770110423316,0.0,0.0,0.0,0.0,1.368118047240347,0.0,0.0,0.6070853963009164
2015-08-05,69.8916,94.018,-0.8834550876678646,0.0,0.8852259300567807,-0.9979995588371405,0.0,0.0,0.0,0.0,1.368118047240347,0.0,0.0,0.6070853963009164
2015-08-06,68.5891,92.9543,-1.5947122067705792,0.0,0.7488129779911903,-2.129653536519423,1.0,0.0,0.0005,-0.0005,1.3674339882167268,1.0,1.0,0.6070853963009164
2015-08-07,69.1763,93.5395,-1.1951420979641356,0.0,0.8514234555953643,-1.403698817679886,1.0,0.00185516775832418,0.0,0.00185516775832418,1.3699708076633033,0.0,0.0,0.6070853963009164
2015-08-10,69.3336,93.8355,-1.0516003720828992,0.0,0.9150658571597439,-1.1492073098945494,1.0,-0.00017780871519367683,0.0,-0.00017780871519367683,1.3697272149141397,0.0,0.0,0.6070853963009164
2015-08-11,68.3838,92.9932,-1.2428946357350457,0.0,0.9534793348667878,-1.3035359973571872,1.0,-0.003471518590203337,0.0,-0.003471518590203337,1.3649721814240579,0.0,0.0,0.6070853963009164
2015-08-12,68.6642,92.8407,-0.6327583142146849,0.0,0.8247217101228487,-0.7672385805394047,1.0,0.0029877015769017388,0.0,0.0029877015769017388,1.3690503109629255,0.0,0.0,0.6070853963009164
2015-08-13,69.0246,93.0221,-0.2338139006158486,0.0,0.7323836782574503,-0.3192505616347958,0.0,0.0020017743672336016,0.0005018817032487666,0.001499892663984835,1.371103739480965,1.0,1.0037634064975334,0.6070853963009164
2015-08-14,69.2994,93.6541,-0.22101992026132544,0.0,0.6694064901548937,-0.33017295695801174,0.0,0.0,0.0,0.0,1.371103739480965,0.0,0.0,0.6070853963009164
2015-08-17,69.4783,93.6252,0.11518217660079566,0.0,0.46584503696916957,0.2472542744045991,0.0,0.0,0.0,0.0,1.371103739480965,0.0,0.0,0.6070853963009164
2015-08-18,69.533,93.3779,0.4005577459798486,0.0,0.28362892450186566,1.412259862717964,-1.0,0.0,0.0005,-0.0005,1.3704181876112247,1.0,1.0,0.6070853963009164
2015-08-19,69.4684,92.419,0.8633389776242923,0.0,0.3943497822539473,2.189272104297328,-1.0,-0.004100210842771435,0.0,-0.004100210842771435,1.36479918409925,0.0,0.0,0.6070853963009164
2015-08-20,69.0443,90.4691,1.426601929182742,0.0,0.6264343901360752,2.277336544171614,-1.0,-0.006049437239337593,0.0,-0.006049437239337593,1.3565429170907424,0.0,0.0,0.6070853963009164
2015-08-21,66.4687,86.7568,0.9636772341215996,0.0,0.7039580558007444,1.3689412688450981,-1.0,0.0025967998101540835,0.0,0.0025967998101540835,1.3600655874803096,0.0,0.0,0.6070853963009164
2015-08-24,63.8273,84.0254,-0.0644565590472359,0.0,0.68479015273582,-0.09412600165134401,0.0,0.00825270852187526,0.00048195533083400863,0.0077707531910412506,1.3706343214842474,1.0,0.9639106616680172,0.6070853963009164
2015-08-25,62.5307,83.0655,-0.7957014560236457,0.0,0.6596757522912124,-1.206200854374264,1.0,0.0,0.0005,-0.0005,1.3699490043235054,1.0,1.0,0.6070853963009164
2015-08-26,65.9995,87.7407,-0.20829065292316695,0.0,0.6297528582846308,-0.330749833340217,0.0,0.0055821745598303805,0.0005279175216655731,0.005054257038164808,1.3768730787205345,1.0,1.055835043331146,0.6070853963009164
2015-08-27,67.5992,89.9807,-0.010560893068164656,0.0,0.6147173650765836,-0.017180079282206294,0.0,0.0,0.0,0.0,1.3768730787205345,0.0,0.0,0.6070853963009164
2015-08-28,67.6549,90.0096,-0.029207933703141897,0.0,0.5847440630720826,-0.049949944852268426,0.0,0.0,0.0,0.0,1.3768730787205345,0.0,0.0,0.6070853963009164
2015-08-31,66.5721,88.3737,-0.1470678297618897,0.0,0.5698816350118866,-0.25806732613663214,0.0,0.0,0.0,0.0,1.3768730787205345,0.0,0.0,0.6070853963009164
2015-09-01,64.3853,85.1967,-0.38705623013558954,0.0,0.5805668651998026,-0.6666867390070286,0.0,0.0,0.0,0.0,1.3768730787205345,0.0,0.0,0.6070853963009164
2015-09-02,65.0029,86.5166,-0.48252432902582143,0.0,0.5948308202248146,-0.8111959108700063,0.0,0.0,0.0,0.0,1.3768730787205345,0.0,0.0,0.6070853963009164
2015-09-03,65.7319,87.6819,-0.2989277829922701,0.0,0.44599583977421275,-0.6702479178810357,0.0,0.0,0.0,0.0,1.3768730787205345,0.0,0.0,0.6070853963009164
2015-09-04,64.5738,86.6103,-0.6258788733720033,0.0,0.3520556578304972,-1.7777838800515533,1.0,0.0,0.0005,-0.0005,1.3761846421811743,1.0,1.0,0.6070853963009164
2015-09-08,65.855,88.8801,-0.6306895585536161,0.0,0.4102015316549117,-1.5375114666421903,1.0,-0.0008259446797309047,0.0,-0.0008259446797309047,1.3750479897976375,0.0,0.0,0.6070853963009164
2015-09-09,64.9843,86.076,0.13834165977017188,0.0,0.38513042922520385,0.3592072951713639,0.0,0.006941062100856967,0.0004892622994817815,0.006451799801375186,1.3839195241450952,1.0,0.9785245989635628,0.6070853963009164
2015-09-10,65.5736,85.7989,0.8205711808314327,0.0,0.4784678704256122,1.7149974565721808,-1.0,0.0,0.0005,-0.0005,1.3832275643830227,1.0,1.0,0.6070853963009164
2015-09-11,66.0679,87.3978,0.34052825367533046,0.0,0.4812242759133831,0.7076290011117874,-1.0,0.004048660220138752,0.0,0.004048660220138752,1.3888277827983397,0.0,0.0,0.6070853963009164
2015-09-14,65.3665,87.006,-0.07651985768690528,0.0,0.46675960006465894,-0.16393847641549353,0.0,0.0038912127564753657,0.0004960577144618642,0.0033951550420135016,1.393543068447596,1.0,0.9921154289237284,0.6070853963009164
2015-09-15,65.8364,88.1245,-0.22720344152530458,0.0,0.4617546872297869,-0.4920436062888072,0.0,0.0,0.0,0.0,1.393543068447596,0.0,0.0,0.6070853963009164
2015-09-16,66.283,88.7177,-0.11674173057345039,0.0,0.46226288436666135,-0.25254402748210314,0.0,0.0,0.0,0.0,1.393543068447596,0.0,0.0,0.6070853963009164
2015-09-17,66.2544,89.1742,-0.3862871990638901,0.0,0.48130630123715923,-0.8025808057591804,0.0,0.0,0.0,0.0,1.393543068447596,0.0,0.0,0.6070853963009164
2015-09-18,65.1633,88.1614,-0.7765613649376917,0.0,0.5532676382597184,-1.4035907962741774,1.0,0.0,0.0005,-0.0005,1.3928462969133724,1.0,1.0,0.6070853963009164
2015-09-21,66.0866,89.0217,-0.3804243589113554,0.0,0.5493035955598142,-0.6925575619501486,1.0,0.0033789031011087402,0.0,0.0033789031011087402,1.3975525895853806,0.0,0.0,0.6070853963009164
2015-09-22,65.593,88.0867,-0.32836566871252426,0.0,0.5299816827909007,-0.6195792786334425,1.0,0.0006162042376280433,0.0,0.0006162042376280433,1.3984137674133912,0.0,0.0,0.6070853963009164
2015-09-23,66.2449,88.1515,0.2841357716094288,0.0,0.5300170479489733,0.5360879856769883,0.0,0.005144580863698042,0.0005029026794028947,0.0046416781842951475,1.4049047540902118,1.0,1.0058053588057894,0.6070853963009164
2015-09-24,65.5834,87.1746,0.29823423322490683,0.0,0.39761075948363095,0.7500658020729056,0.0,0.0,0.0,0.0,1.4049047540902118,0.0,0.0,0.6070853963009164
2015-09-25,65.9995,87.35,0.6117895865194094,0.0,0.3906215680087475,1.5661951019194853,-1.0,0.0,0.0005,-0.0005,1.4042023017131666,1.0,1.0,0.6070853963009164
2015-09-28,62.7436,84.5298,-0.8200446646647763,0.0,0.48089545730601563,-1.7052451883381894,0.0,0.012969994084300124,0.0004791310231688689,0.012490863061131256,1.4217420003739911,1.0,0.9582620463377377,0.6070853963009164
2015-09-29,63.9855,84.9196,0.1757386491966435,0.0,0.48380049506302136,0.36324611278818814,0.0,0.0,0.0,0.0,1.4217420003739911,0.0,0.0,0.6070853963009164
2015-09-30,65.04,86.2185,0.4142726456978627,0.0,0.5017852167256461,0.8255975502848834,0.0,0.0,0.0,0.0,1.4217420003739911,0.0,0.0,0.6070853963009164
2015-10-01,65.3487,86.8047,0.3138203017327532,0.0,0.5104483853748004,0.6147934065896367,0.0,0.0,0.0,0.0,1.4217420003739911,0.0,0.0,0.6070853963009164
2015-10-02,65.9809,88.0867,0.08144189576462413,0.0,0.4491182874611728,0.18133729584918082,0.0,0.0,0.0,0.0,1.4217420003739911,0.0,0.0,0.6070853963009164
2015-10-05,67.4399,90.2498,0.16648163254582604,0.0,0.43273141551324634,0.38472277855853954,0.0,0.0,0.0,0.0,1.4217420003739911,0.0,0.0,0.6070853963009164
2015-10-06,67.3004,89.856,0.20272348077665026,0.0,0.41914300846918084,0.48366184495609044,0.0,0.0,0.0,0.0,1.4217420003739911,0.0,0.0,0.6070853963009164
2015-10-07,68.3642,91.2178,0.41401518316180574,0.0,0.439036452593687,0.9430086743730194,0.0,0.0,0.0,0.0,1.4217420003739911,0.0,0.0,0.6070853963009164
2015-10-08,68.9975,91.8777,0.5908078628771198,0.0,0.48465941396174117,1.219016583310931,-1.0,0.0,0.0005,-0.0005,1.4210311293738043,1.0,1.0,0.6070853963009164
2015-10-09,69.0728,91.8298,0.6598193691948095,0.0,0.523683659552294,1.259957910007924,-1.0,-0.0008365401605602105,0.0,-0.0008365401605602105,1.4198423797646769,0.0,0.0,0.6070853963009164
2015-10-12,70.0178,92.6164,0.8907916730372101,0.0,0.4278997555153198,2.081776541247212,-1.0,-0.003745086078658596,0.0,-0.003745086078658596,1.4145249478343307,0.0,0.0,0.6070853963009164
2015-10-13,70.0273,91.9366,1.1348001480269247,0.0,0.5611942442214174,2.0221165126191014,-1.0,-0.0033442944422756547,0.0,-0.0033442944422756547,1.409794359912828,0.0,0.0,0.6070853963009164
2015-10-14,69.2799,91.0713,0.7833275425630175,0.0,0.6105403016592591,1.2830071011433255,-1.0,0.0017648428877720455,0.0,0.0017648428877720455,1.4122824254621413,0.0,0.0,0.6070853963009164
2015-10-15,70.3429,93.1168,0.4883127374286005,0.0,0.6031595664765542,0.8095912998299132,-1.0,0.0014353063461330852,0.0,0.0014353063461330852,1.4143094833899392,0.0,0.0,0.6070853963009164
2015-10-16,70.9615,93.5753,0.663708973838355,0.0,0.578943562321026,1.14641394608051,-1.0,-0.00268183157789156,0.0,-0.00268183157789156,1.4105165435564726,0.0,0.0,0.6070853963009164
2015-10-19,71.8839,93.6701,1.2917986963658237,0.0,0.6740056902877933,1.916599095497605,-1.0,-0.006768806042406517,0.0,-0.006768806042406517,1.4009690306535332,0.0,0.0,0.6070853963009164
2015-10-20,71.2207,93.6033,0.5046151113945583,0.0,0.6066844440485261,0.831758777309603,-1.0,0.004836103993997808,0.0,0.004836103993997808,1.4077442625781438,0.0,0.0,0.6070853963009164
2015-10-21,70.4554,92.5775,0.23548871225508616,0.0,0.5235382087598079,0.4498023416723059,0.0,0.0011132867541890155,0.0004945798801924502,0.0006187068739965653,1.40861524363023,1.0,0.9891597603849003,0.6070853963009164
2015-10-22,71.3524,93.9392,0.1954811825595657,0.0,0.4475223412653986,0.4368076507796905,0.0,0.0,0.0,0.0,1.40861524363023,0.0,0.0,0.6070853963009164
2015-10-23,71.9602,95.6349,-0.28389145980144814,0.0,0.3612678052791399,-0.7858199807815547,0.0,0.0,0.0,0.0,1.40861524363023,0.0,0.0,0.6070853963009164
2015-10-26,72.9961,95.4833,0.7202579985432873,0.0,0.4188250324635166,1.7197109597455311,-1.0,0.0,0.0005,-0.0005,1.407910936008415,1.0,1.0,0.6070853963009164
2015-10-27,72.3794,94.332,0.7127066511344662,0.0,0.48682744643007886,1.4639820666660575,-1.0,-0.0006279457346847811,0.0,-0.0006279457346847811,1.4070268443413323,0.0,0.0,0.6070853963009164
2015-10-28,73.6381,95.9229,0.8643080450286762,0.0,0.5556519186611675,1.5554846766501045,-1.0,-0.002259118136957691,0.0,-0.002259118136957691,1.4038482044780944,0.0,0.0,0.6070853963009164
2015-10-29,73.3078,96.3955,0.14965457562204953,0.0,0.4961862403035474,0.3016096849652596,0.0,0.004680378981464762,0.0004998354783087353,0.0041805435031560265,1.4097170529687426,1.0,0.9996709566174705,0.6070853963009164
2015-10-30,72.435,94.8693,0.13459515773784414,0.0,0.4684568985288225,0.28731599035159255,0.0,0.0,0.0,0.0,1.4097170529687426,0.0,0.0,0.6070853963009164
2015-11-02,70.2346,95.2401,-2.030669699991291,0.0,0.8464989509409675,-2.3989039770622287,1.0,0.0,0.0005,-0.0005,1.4090121944422582,1.0,1.0,0.6070853963009164
2015-11-03,72.737,95.9549,0.02891786052692602,0.0,0.8463710517051005,0.03416688279764301,0.0,0.016153059315758157,0.0005114653064573014,0.015641594009300853,1.431051391141878,1.0,1.0229306129146027,0.6070853963009164
2015-11-04,73.1535,96.3287,0.17640921325004388,0.0,0.8456552831950538,0.2086065288725387,0.0,0.0,0.0,0.0,1.431051391141878,0.0,0.0,0.6070853963009164
2015-11-05,74.0045,96.4922,0.8179296526304709,0.0,0.8910590246590249,0.9179298228234232,0.0,0.0,0.0,0.0,1.431051391141878,0.0,0.0,0.6070853963009164
2015-11-06,73.5296,97.2778,-0.19109857494523919,0.0,0.8584718921486221,-0.22260318211112198,0.0,0.0,0.0,0.0,1.431051391141878,0.0,0.0,0.6070853963009164
2015-11-09,72.8659,96.2839,-0.18979314273392056,0.0,0.8514635124741814,-0.22290226175684255,0.0,0.0,0.0,0.0,1.431051391141878,0.0,0.0,0.6070853963009164
2015-11-10,74.3415,96.4533,1.115537616250025,0.0,0.9201510852375416,1.2123417927198807,-1.0,0.0,0.0005,-0.0005,1.4303358654463072,1.0,1.0,0.6070853963009164
2015-11-11,74.0621,96.6716,0.7066633578585906,0.0,0.9174918722862614,0.7702121176263768,-1.0,0.003099596555358292,0.0,0.003099596555358292,1.4347693295678499,0.0,0.0,0.6070853963009164
2015-11-12,73.251,94.1864,1.2758607498487935,0.0,1.020284114344326,1.250495555023623,-1.0,-0.005255205571873146,0.0,-0.005255205571873146,1.427229321792752,0.0,0.0,0.6070853963009164
2015-11-13,73.0587,92.8257,1.7231878770073852,0.0,1.1863035933951118,1.45256904438412,-1.0,-0.004859006251617672,0.0,-0.004859006251617672,1.420294405595669,0.0,0.0,0.6070853963009164
2015-11-16,73.8022,94.2064,1.2089706529190876,0.0,0.8800345413799764,1.373776364531452,-1.0,0.0007317940636660823,0.0,0.0007317940636660823,1.4213337686103422,0.0,0.0,0.6070853963009164
2015-11-17,73.7338,93.9861,1.05510859290046,0.0,0.8988456210286415,1.173848509928758,-1.0,-0.0004988102310524496,0.0,-0.0004988102310524496,1.420624792784819,0.0,0.0,0.6070853963009164
2015-11-18,75.2591,95.0328,1.6557401120856543,0.0,1.0176336564462802,1.627049283990598,-1.0,-0.0068036873382299615,0.0,-0.0068036873382299615,1.4109593058697734,0.0,0.0,0.6070853963009164
2015-11-19,74.9708,94.8124,1.3026335285597357,0.0,1.1027444928725618,1.1812650500448012,-1.0,0.0011620602423441095,0.0,0.0011620602423441095,1.41259892558269,0.0,0.0,0.6070853963009164
2015-11-20,75.0088,95.3568,0.7455951341841089,0.0,0.9770045100342433,0.7631440044815928,-1.0,0.0022070266206857076,0.0,0.0022070266206857076,1.4157165690158031,0.0,0.0,0.6070853963009164
2015-11-23,74.9337,95.2302,0.47660355714758573,0.0,0.712912905448288,0.6685298491656451,-1.0,-1.3220697734016408e-05,0.0,-1.3220697734016408e-05,1.415697852254967,0.0,0.0,0.6070853963009164
2015-11-24,74.6356,94.3998,0.528552284105464,0.0,0.6721787040867738,0.7863270301363658,-1.0,-0.0015520078812985237,0.0,-0.0015520078812985237,1.41350067803073,0.0,0.0,0.6070853963009164
2015-11-25,74.4188,94.0728,0.31682985590519763,0.0,0.46241811872713756,0.6851588272045018,-1.0,0.0001385665759551547,0.0,0.0001385665759551547,1.413696541979795,0.0,0.0,0.6070853963009164
2015-11-27,74.6776,94.5592,0.1603156627185225,0.0,0.33544659900540874,0.47791709080925143,0.0,0.00027740141232247535,0.0005021063272722307,-0.00022470491494975533,1.4133788774185647,1.0,1.0042126545444614,0.6070853963009164
2015-11-30,73.9067,93.8415,-0.19801141380005838,0.0,0.31143959320654446,-0.6357939649270562,0.0,0.0,0.0,0.0,1.4133788774185647,0.0,0.0,0.6070853963009164
2015-12-01,74.7431,93.8505,0.517228648378877,0.0,0.3100313110816319,1.6683110056670685,-1.0,0.0,0.0005,-0.0005,1.4126721879798556,1.0,1.0,0.6070853963009164
2015-12-02,73.9341,93.057,0.11351660617333881,0.0,0.23870198153337124,0.47555787113341935,0.0,0.00248467805242739,0.0004951004469547237,0.001989577605472666,1.4154828089289342,1.0,0.9902008939094473,0.6070853963009164
2015-12-03,73.2313,91.9634,0.09106640402743249,0.0,0.2257172983677413,0.4034533670479523,0.0,0.0,0.0,0.0,1.4154828089289342,0.0,0.0,0.6070853963009164
2015-12-04,75.2044,94.5892,0.4331714243750415,0.0,0.2699157894338228,1.604839143659083,-1.0,0.0,0.0005,-0.0005,1.41477506752447,1.0,1.0,0.6070853963009164
2015-12-07,74.4089,93.7459,0.11182115258547753,0.0,0.26068443801449864,0.4289521593124723,0.0,0.002137894144111537,0.0004950709732773788,0.001642823170834158,1.4170992927869175,1.0,0.9901419465547576,0.6070853963009164
