process_var_multiplier,entry_z,exit_z,vol_span,annual_return,annual_volatility,sharpe,max_drawdown,total_return,trade_count,active_day_ratio
0.001,1.75,0.25,20,0.037459794922381606,0.05184416629807382,0.7352276377777387,-0.05491565339537541,0.3673591351711465,71.0,0.5932835820895522
0.001,1.75,0.25,40,0.025700766561422395,0.05053180431119653,0.5273900350962971,-0.05491565339537563,0.24097561130669232,53.0,0.5415111940298507
0.001,1.75,0.25,60,0.02378640583687841,0.049764618909004986,0.4972046912193084,-0.059759414005619904,0.22140747724487442,49.0,0.498134328358209
0.001,1.75,0.5,10,0.03957870188257928,0.05295700156524325,0.7594086571120549,-0.0609746203032403,0.39130217072446327,89.0,0.6581156716417911
0.001,1.75,0.5,20,0.038363272160998774,0.05113355114400658,0.7617549356816531,-0.05090412627035157,0.37752332851076553,76.0,0.5750932835820896
0.001,1.75,0.5,40,0.023459971673025937,0.049206775391348684,0.49579757565034255,-0.05090412627035057,0.2180980618757542,56.0,0.5
0.001,1.75,0.5,60,0.022804348107462902,0.048275701024458814,0.4911445091697421,-0.05303302462636317,0.21147519536339487,53.0,0.45988805970149255
0.001,1.75,0.75,10,0.039240249580155595,0.051909438610796804,0.7674004779807287,-0.05166470369335219,0.38745310725588844,103.0,0.6361940298507462
0.001,1.75,0.75,20,0.039565888289579965,0.04883744372662274,0.8189190529842796,-0.050904126270351124,0.3911562761438656,86.0,0.5387126865671642
0.001,1.75,0.75,40,0.029750081788640914,0.04562173487706911,0.6653392075389994,-0.04554566548403638,0.28328064723513036,69.0,0.4556902985074627
0.001,1.75,0.75,60,0.021201133825948792,0.04518012271575806,0.48686534107797014,-0.06316214772322981,0.19541379309266893,59.0,0.4085820895522388
0.001,2.0,0.0,10,0.03286108922320463,0.05272828118757558,0.6395115460592682,-0.05491565339537574,0.3166420925983673,63.0,0.6380597014925373
0.001,2.0,0.0,20,0.03644918316999157,0.048895292618320596,0.7565790321477026,-0.05491565339537574,0.3560681400019974,51.0,0.5461753731343284
0.001,2.0,0.0,40,0.03521402756745662,0.04701518052107139,0.7595473275519088,-0.059759414005620015,0.3423802281927033,42.0,0.4920708955223881
0.001,2.0,0.0,60,0.03253640872367414,0.04757831936598548,0.6966843439441037,-0.05975941400561924,0.31312491889911764,38.0,0.4603544776119403
0.001,2.0,0.25,10,0.03442167964504517,0.0516992889142401,0.6804085686015645,-0.05491565339537596,0.3336638112379975,70.0,0.6138059701492538
0.001,2.0,0.25,20,0.03401374636997123,0.04769027510684196,0.7251399285741793,-0.05491565339537541,0.32919574847244437,54.0,0.5125932835820896
0.001,2.0,0.25,40,0.03242062175970295,0.04609571840872277,0.715145269413426,-0.059759414005619904,0.3118726379927039,43.0,0.4650186567164179
0.001,2.0,0.25,60,0.02807659589802136,0.04631345700200434,0.6209561570245318,-0.05975941400561924,0.2656451438885423,38.0,0.4146455223880597
0.001,2.0,0.5,10,0.03225631770463799,0.05106657826410602,0.6471627573584766,-0.05491565339537641,0.3100974347601497,73.0,0.5970149253731343
0.001,2.0,0.5,20,0.037311344172217265,0.04686794197497382,0.8049781726239192,-0.052832006897840955,0.3656953981402491,59.0,0.4920708955223881
0.001,2.0,0.5,40,0.031081026882543883,0.0446215712847592,0.7081703812672271,-0.05278614597842424,0.297460841214255,45.0,0.4239738805970149
0.001,2.0,0.5,60,0.03140288924339196,0.0448145252098626,0.7122870756334749,-0.04367867406500803,0.3009107281835328,42.0,0.3824626865671642
0.001,2.0,0.75,10,0.03331207757974575,0.050033546867653454,0.6799131964815026,-0.05090412627035179,0.3215413171486692,84.0,0.5718283582089553
0.001,2.0,0.75,20,0.038923061150608174,0.044983091365009324,0.8713010671523218,-0.052832006897840955,0.38385440114495295,66.0,0.45988805970149255
0.001,2.0,0.75,40,0.03113383513292467,0.04202819106812829,0.7504097214857327,-0.04459061003889486,0.29802631305606897,51.0,0.3843283582089552
0.001,2.0,0.75,60,0.03420648383015168,0.040642251018810645,0.8478116743251134,-0.04364217449471097,0.3313051385968804,48.0,0.33908582089552236
0.005,1.0,0.0,10,0.03389136993613029,0.058054069510930596,0.603118110136813,-0.09130040436485864,0.32785794684291125,161.5,0.8171641791044776
0.005,1.0,0.0,20,0.03189121024553909,0.05687654634089397,0.580365591327552,-0.08808124133842288,0.30616026257906115,143.0,0.7653917910447762
0.005,1.0,0.0,40,0.025879654483551562,0.0560067103588635,0.48417157109823444,-0.08644411166432375,0.24281821602486664,122.0,0.7061567164179104
0.005,1.0,0.0,60,0.02539493599249454,0.055539730007583034,0.4792635637656997,-0.0798242683129099,0.2378310386698128,113.0,0.6819029850746269
0.005,1.0,0.25,10,0.03149222117752948,0.05723866137512871,0.5702951363149305,-0.09640443727419912,0.3018696679712203,180.5,0.7845149253731343
0.005,1.0,0.25,20,0.030223319834807638,0.0559651008517298,0.559989728906082,-0.08131764145045717,0.28830688520042136,161.0,0.7285447761194029
0.005,1.0,0.25,40,0.025756636550094747,0.05477131847528754,0.4916523675116082,-0.07450438687256922,0.2415508315949535,137.0,0.6576492537313433
0.005,1.0,0.25,60,0.02473830793946874,0.05388498863904378,0.4804110832325256,-0.07347555539496409,0.23110328529639013,125.0,0.6305970149253731
0.005,1.0,0.5,10,0.01776915029437065,0.05401313528751612,0.35312538760249845,-0.1005635687767984,0.16166154332573757,198.5,0.7611940298507462
0.005,1.0,0.5,20,0.015572226718248094,0.0520108634732598,0.3231313579848297,-0.08967889253531947,0.14049974482622818,187.0,0.691231343283582
0.005,1.0,0.5,40,0.01257413456854617,0.050355112266761246,0.27336168317572324,-0.09048044333622263,0.11216985781450495,160.0,0.6063432835820896
0.005,1.0,0.5,60,0.016733320295611476,0.04842202666169687,0.3669432281909497,-0.08998213590239124,0.15164116105235426,150.0,0.5708955223880597
0.005,1.0,0.75,10,0.015355458920870202,0.05131391838697932,0.32263480768300784,-0.11828898710767699,0.13843029252938566,231.5,0.7327425373134329
0.005,1.0,0.75,20,0.012741816275791296,0.048188763425028,0.2868446204337035,-0.10955264130046038,0.11373777894434123,222.0,0.6450559701492538
0.005,1.0,0.75,40,0.01357861347411582,0.04586395183230583,0.31701215624191326,-0.10241631932223738,0.12159151101120624,203.0,0.554570895522388
0.005,1.0,0.75,60,0.014989778566782741,0.04478216420431381,0.3546458695559649,-0.08558225647995865,0.13494670198114145,191.0,0.5177238805970149
0.005,1.25,0.0,10,0.03423340334320768,0.056214055198613486,0.6268745767004726,-0.08434763428206948,0.33159999069902946,135.0,0.7322761194029851
0.005,1.25,0.0,20,0.026235852724264985,0.05470861108047787,0.5006903322426974,-0.08300466562671016,0.24649436693353044,115.0,0.6674440298507462
0.005,1.25,0.0,40,0.02903422604901862,0.053848692494611834,0.5583948018778714,-0.07772402256961408,0.27571046332950355,100.0,0.6114738805970149
0.005,1.25,0.0,60,0.02979673539900407,0.05291244937836976,0.5813316850247243,-0.07806444445259286,0.28377538284633874,92.0,0.582089552238806
0.005,1.25,0.25,10,0.032419391644501694,0.0554631281458577,0.6029499016410995,-0.07435452958797839,0.3118593394795748,148.0,0.7019589552238806
0.005,1.25,0.25,20,0.025983180645847703,0.0537887905928663,0.5037464064412799,-0.07475080756600072,0.24388567225708058,126.0,0.628731343283582
0.005,1.25,0.25,40,0.03162866781941265,0.05254121170517028,0.6188966863366975,-0.06713885672870534,0.3033355678627301,110.0,0.5676305970149254
0.005,1.25,0.25,60,0.029334650446798838,0.05163679417791264,0.5857091896814133,-0.06734627635580281,0.2788826427893809,100.0,0.539179104477612
0.005,1.25,0.5,10,0.01783094738063329,0.0521915694685262,0.3647610086886704,-0.07716628883007237,0.16226177866414648,160.0,0.6786380597014925
0.005,1.25,0.5,20,0.015215749452180072,0.04994482176098344,0.3273627501960302,-0.08047972199872122,0.13709826224745592,141.0,0.59375
0.005,1.25,0.5,40,0.016077430837681206,0.04828600145024197,0.35449480383827386,-0.0823445996774117,0.1453357486661757,119.0,0.5163246268656716
0.005,1.25,0.5,60,0.017661734281264163,0.046381005954048246,0.4006868087389525,-0.08294849732232079,0.16061886213761434,111.0,0.48134328358208955
0.005,1.25,0.75,10,0.01904932322992403,0.04944947522837338,0.4063427477913319,-0.08716220469256863,0.17415189385523022,185.0,0.652518656716418
0.005,1.25,0.75,20,0.017745766032630783,0.04618802300295486,0.4039474172660193,-0.08795463270459647,0.16143448325174092,168.0,0.550839552238806
0.005,1.25,0.75,40,0.02210048616248428,0.04364767038686785,0.5226712902586829,-0.07424732121572541,0.2044004311258052,150.0,0.458955223880597
0.005,1.25,0.75,60,0.022338474733469837,0.04272674051910729,0.5384578093805346,-0.06118747473257469,0.20678844741329505,137.0,0.41884328358208955
0.005,1.5,0.0,10,0.029630110424564426,0.05379514505964162,0.5696610400896522,-0.07385312484387374,0.2820091901348496,111.0,0.6441231343283582
0.005,1.5,0.0,20,0.02183217473623511,0.052276118213761505,0.43923305321561545,-0.08131251192314082,0.20171315204530993,90.0,0.5797574626865671
0.005,1.5,0.0,40,0.02863405762929161,0.050055584092653614,0.5889833300990845,-0.07806444445259353,0.2714958724364389,78.0,0.5144589552238806
0.005,1.5,0.0,60,0.024385064887984642,0.04939891724958887,0.5123505905972882,-0.08756198858737885,0.22749735403144133,67.0,0.48367537313432835
0.005,1.5,0.25,10,0.02901010136293447,0.05304460182398926,0.5656089423524993,-0.06516037527447416,0.27545603235120386,122.0,0.6175373134328358
0.005,1.5,0.25,20,0.02159264550102713,0.05134373666886744,0.44170252757790773,-0.06831043260834313,0.19931861330538303,97.0,0.5475746268656716
0.005,1.5,0.25,40,0.02712885216992844,0.049037103808741295,0.5703223189778267,-0.07051345167013223,0.25575280208267204,83.0,0.4855410447761194
0.005,1.5,0.25,60,0.023565689859187167,0.04818654958720333,0.507406733528767,-0.07818294302150164,0.21916897377333333,72.0,0.45242537313432835
0.005,1.5,0.5,10,0.01576478610990617,0.049727139531385,0.3394528297078663,-0.06800006286406979,0.14234086637343424,130.0,0.5970149253731343
0.005,1.5,0.5,20,0.012673850837139344,0.047374724729723504,0.2895674448175167,-0.0756731327159913,0.11310202778053546,108.0,0.5130597014925373
0.005,1.5,0.5,40,0.012507419615359172,0.04460001866615101,0.3010151719398926,-0.08972348598470081,0.11154657621984287,87.0,0.43283582089552236
0.005,1.5,0.5,60,0.01000825848112119,0.04393231839713293,0.24866126751441422,-0.0921315908063075,0.08841917982725978,76.0,0.39972014925373134
0.005,1.5,0.75,10,0.017236738725318945,0.046977982310618005,0.38729174384522497,-0.07714080856172523,0.15650154770164781,149.0,0.5718283582089553
0.005,1.5,0.75,20,0.01548326203757755,0.04377090050462871,0.3729263075174787,-0.08261160521732636,0.13965000998169597,125.0,0.466884328358209
0.005,1.5,0.75,40,0.019782045196991893,0.041313978795956253,0.49482656682947657,-0.06992211207238519,0.18135409129275226,108.0,0.3773320895522388
0.005,1.5,0.75,60,0.018851305753623704,0.04063541090536878,0.47993346291468014,-0.05624762402348438,0.17221216932107675,95.0,0.3400186567164179
0.005,1.75,0.0,10,0.025501160355736685,0.05019180386352562,0.5267402562870841,-0.06643471952896418,0.23892244752577274,88.0,0.5601679104477612
0.005,1.75,0.0,20,0.023996932831211515,0.04924743621115855,0.5060791904812774,-0.0664347195289634,0.22354602286812053,70.0,0.4855410447761194
0.005,1.75,0.0,40,0.02548736490684722,0.048301201326776025,0.5451529257182852,-0.08562389956673677,0.23878065735984033,61.0,0.4454291044776119
0.005,1.75,0.0,60,0.024671794831661265,0.046868175617123024,0.5433853143186498,-0.0827239028082073,0.2304236010861056,53.0,0.4076492537313433
0.005,1.75,0.25,10,0.02695505585456015,0.04938880105572655,0.5631833822318356,-0.05858098684972557,0.25394617637970707,96.0,0.5354477611940298
0.005,1.75,0.25,20,0.023064152328425624,0.04836505867394345,0.4955781709272655,-0.05858098684972668,0.21409583048274605,74.0,0.46222014925373134
0.005,1.75,0.25,40,0.023538856517933082,0.047413586829263686,0.5143474513538822,-0.07228582753774682,0.2188970767603211,63.0,0.41744402985074625
0.005,1.75,0.25,60,0.020681140824456934,0.04575333471578074,0.47020434632876,-0.08164767205178303,0.19024488657223593,53.0,0.3763992537313433
0.005,1.75,0.5,10,0.013482767233054416,0.04605437092250949,0.3138451422396399,-0.055954302993262206,0.1206894779873866,100.0,0.5158582089552238
0.005,1.75,0.5,20,0.01585057348600638,0.044130888169397406,0.3784422124062769,-0.05983788971890314,0.14316195092270867,81.0,0.43097014925373134
0.005,1.75,0.5,40,0.010735545583377082,0.04304633648013286,0.26960784579925967,-0.08432327166701659,0.0951053219089355,66.0,0.37546641791044777
0.005,1.75,0.5,60,0.009322883433162898,0.041658826050859,0.24359909846119385,-0.08989995407357809,0.08215134278238057,56.0,0.33675373134328357
0.005,1.75,0.75,10,0.015186694638205767,0.04461772173876785,0.3601407346162994,-0.056570672833296864,0.13682141811062576,111.0,0.4878731343283582
0.005,1.75,0.75,20,0.01705386721144131,0.04146826344176772,0.4285360375870662,-0.06722416273404686,0.1547338768172153,92.0,0.38572761194029853
0.005,1.75,0.75,40,0.015663892898949427,0.039833591670958214,0.4101206077760249,-0.06616556072718027,0.14137586748439568,79.0,0.31949626865671643
0.005,1.75,0.75,60,0.015690877021337313,0.038204507154842776,0.42663676155246505,-0.061876185480030044,0.1416338881703214,69.0,0.27845149253731344
0.005,2.0,0.0,10,0.02461461451983893,0.048281308062078504,0.527720894828114,-0.06643471952896318,0.2298395515895102,73.0,0.4846082089552239
0.005,2.0,0.0,20,0.026197368924171904,0.04477806825921238,0.5998272003063914,-0.06748525336537259,0.24609673231206997,58.0,0.4141791044776119
0.005,2.0,0.0,40,0.01794504391664198,0.044256660397664724,0.423924859351528,-0.07773703456531844,0.16337071794208757,43.0,0.3689365671641791
0.005,2.0,0.0,60,0.016941971040742354,0.0429578784453531,0.4124739682283589,-0.0732075353487972,0.15365344328744657,37.0,0.3246268656716418
0.005,2.0,0.25,10,0.027143496136832868,0.04766571108201398,0.585638518847069,-0.05569638992372272,0.2559051320854713,79.0,0.46548507462686567
0.005,2.0,0.25,20,0.02604114080662523,0.043941280188025116,0.6069411871025683,-0.05388259155825159,0.24448365155422502,60.0,0.3903917910447761
0.005,2.0,0.25,40,0.014726956967999305,0.0434625601848869,0.3580134460291997,-0.08349246042277625,0.13244879094815198,43.0,0.34375
0.005,2.0,0.25,60,0.013636725784658799,0.04187155886355628,0.34432305400570146,-0.07334663827235932,0.12213873248729312,37.0,0.3003731343283582
0.005,2.0,0.5,10,0.016650984580195427,0.044260322249701875,0.3952595118655954,-0.0543843261253707,0.15084794662624978,83.0,0.45009328358208955
0.005,2.0,0.5,20,0.016430579414044244,0.03996247418750626,0.4277997668494116,-0.05861260339896823,0.1487269565002869,62.0,0.36473880597014924
0.005,2.0,0.5,40,0.0038681429444924476,0.038977563061935255,0.11854955874634217,-0.08523032069342074,0.03339182712107247,45.0,0.3087686567164179
0.005,2.0,0.5,60,0.0035264701079495975,0.03767812882829614,0.11228312959069452,-0.07972025498197799,0.030403224270038942,39.0,0.2691231343283582
0.005,2.0,0.75,10,0.017486420446039652,0.04293187418736287,0.425272798700502,-0.054384326125370475,0.15891887448836917,91.0,0.425839552238806
0.005,2.0,0.75,20,0.013023740585830001,0.038473822102609745,0.35556644093157136,-0.06715879626952115,0.1163783317608742,67.0,0.3260261194029851
0.005,2.0,0.75,40,0.01318804369970139,0.035096638212921534,0.3908643439515038,-0.06027528189847542,0.11791977041815294,54.0,0.24953358208955223
0.005,2.0,0.75,60,0.011054990197435721,0.033226703903026,0.347515904424498,-0.05184115149223212,0.09805349838106214,45.0,0.20708955223880596
0.01,1.0,0.0,10,0.03125861368161509,0.057746258982824546,0.5618624165914865,-0.0853441017144887,0.299363308487927,173.5,0.8022388059701493
0.01,1.0,0.0,20,0.03558254858334742,0.05679119176123898,0.6440361303912319,-0.07855442034740012,0.34645133345547663,158.0,0.7593283582089553
0.01,1.0,0.0,40,0.03409083185583195,0.05614136118758594,0.6251574810957341,-0.07736485690716455,0.3300390463913925,144.0,0.7117537313432836
0.01,1.0,0.0,60,0.03815739848599842,0.05565749952927539,0.7006328390221965,-0.07159947170270042,0.37520138591253427,138.0,0.683768656716418
0.01,1.0,0.25,10,0.01961050641363582,0.054281271383860845,0.38494941795296456,-0.09601407862752098,0.17966448675115054,199.5,0.7607276119402985
0.01,1.0,0.25,20,0.018683047961943755,0.052829272935290536,0.37683433133659067,-0.10152120989001812,0.170566185290272,182.0,0.7052238805970149
0.01,1.0,0.25,40,0.019297397978319086,0.051867960551453186,0.39447261234129494,-0.09448941960326951,0.1765859623148236,163.0,0.6450559701492538
0.01,1.0,0.25,60,0.022654637948796852,0.051224622104050294,0.462976818532886,-0.0932038457444061,0.20996734290895813,154.0,0.6147388059701493
0.01,1.0,0.5,10,0.012326377646848297,0.0524342171852648,0.25988297106590486,-0.12923478071948624,0.10985675228244518,226.5,0.7308768656716418
0.01,1.0,0.5,20,0.017860315976455876,0.050589673081813384,0.37524120495051266,-0.10482064543062941,0.1625471318786813,221.0,0.6585820895522388
0.01,1.0,0.5,40,0.01817741558688346,0.049844675777934395,0.38634990693096893,-0.09312820254926779,0.16563209719973448,195.0,0.5844216417910447
0.01,1.0,0.5,60,0.027461761782464844,0.04826799730039142,0.5854251073326875,-0.08171127275841661,0.25921983742778054,187.0,0.5527052238805971
0.01,1.0,0.75,10,0.015561157227500289,0.05009772027625966,0.33326465415154977,-0.12877662582098404,0.14039398554546545,268.5,0.6958955223880597
0.01,1.0,0.75,20,0.0220548164783283,0.04747617283167548,0.4832354020589453,-0.10023060896283564,0.2039426512361462,257.0,0.6180037313432836
0.01,1.0,0.75,40,0.022037186970165212,0.0460059270330177,0.49681115615776045,-0.10125453518655048,0.2037659791545674,232.0,0.5410447761194029
0.01,1.0,0.75,60,0.027402574138210234,0.04528236532194691,0.61965803307308,-0.08720455167468577,0.2586028202296915,221.0,0.5074626865671642
0.01,1.25,0.0,10,0.0405697453284779,0.05549835314310584,0.744308616802038,-0.07120045582485479,0.4026271044105778,154.0,0.7238805970149254
0.01,1.25,0.0,20,0.03055701006062872,0.05411901215605843,0.5832001735446943,-0.06754400971689967,0.29186142836317597,130.0,0.6585820895522388
0.01,1.25,0.0,40,0.024220826571546894,0.0532064054362058,0.4763631770582695,-0.07299552387117592,0.22582397364106344,111.0,0.6068097014925373
0.01,1.25,0.0,60,0.02542930253741993,0.052891494106019205,0.5011785546762371,-0.06936209310023378,0.23818404700022788,104.0,0.5862873134328358
0.01,1.25,0.25,10,0.02812715668141652,0.05186168940742957,0.5608414013583507,-0.07903033832705153,0.26617481306429003,173.0,0.6805037313432836
0.01,1.25,0.25,20,0.014169946386280996,0.05004578168886502,0.3062080430665124,-0.08290520705559823,0.12717087737800048,141.0,0.6049440298507462
0.01,1.25,0.25,40,0.010553449866347542,0.048944548802134905,0.238996770240249,-0.09020118354052575,0.09342787565273691,121.0,0.5522388059701493
0.01,1.25,0.25,60,0.010891357778187949,0.04874076857676489,0.24664948804798403,-0.09101853213191724,0.09654244965371128,112.0,0.5289179104477612
0.01,1.25,0.5,10,0.02322388392645136,0.05002703622945739,0.4839699665999433,-0.092756849519541,0.21570951908897062,195.0,0.6497201492537313
0.01,1.25,0.5,20,0.017844191974980106,0.04843125198753635,0.38943341764481776,-0.08120364481695785,0.16239045906970473,170.0,0.5541044776119403
0.01,1.25,0.5,40,0.015218994995171542,0.04731122983598145,0.34293473345557984,-0.0965027850261444,0.13712919057726225,143.0,0.48600746268656714
0.01,1.25,0.5,60,0.018234742135693205,0.04570412991985503,0.4182409847311288,-0.08456788862559828,0.16619058008599685,133.0,0.4556902985074627
0.01,1.25,0.75,10,0.026081125786943327,0.04770260703766923,0.5635987348637269,-0.08298388526123934,0.2448963274308995,228.0,0.6152052238805971
0.01,1.25,0.75,20,0.025077937659387706,0.04518809294230091,0.5707265183952471,-0.06652881106735387,0.23457906176454868,193.0,0.5167910447761194
0.01,1.25,0.75,40,0.023184910143754678,0.043500527107979234,0.5486553404387277,-0.0946587169644082,0.21531561195086657,167.0,0.44869402985074625
0.01,1.25,0.75,60,0.022937527846244254,0.0428828683093763,0.5502950163190298,-0.08265965349921756,0.212817949977816,152.0,0.41651119402985076
0.01,1.5,0.0,10,0.02991288964098815,0.05265547135305945,0.5860510746785871,-0.07598545934192702,0.28500786529762223,120.0,0.6100746268656716
0.01,1.5,0.0,20,0.019855251025795218,0.051493292884658766,0.4075108214454125,-0.07758348219296873,0.1820757962149433,97.0,0.5494402985074627
0.01,1.5,0.0,40,0.022185486790284425,0.05026657429819968,0.46161988822519967,-0.06944886316846444,0.20525286218789374,84.0,0.5013992537313433
0.01,1.5,0.0,60,0.021852613987616287,0.04970285101561155,0.4597350334221196,-0.07511724033426026,0.20191767547984907,78.0,0.47761194029850745
0.01,1.5,0.25,10,0.01635504483708239,0.04900587084239358,0.35557584547860377,-0.08651815532252516,0.1480008706410434,127.0,0.566231343283582
0.01,1.5,0.25,20,0.005712887518386278,0.04737041962256751,0.14397618418166155,-0.08970879869744297,0.04966028495713415,103.0,0.5023320895522388
0.01,1.5,0.25,40,0.007353693267880823,0.04601856637590825,0.1822574958075095,-0.08668455519236662,0.06431972158776333,88.0,0.4496268656716418
0.01,1.5,0.25,60,0.006588913552941111,0.045703616693534864,0.16657972590130932,-0.09337502448421975,0.057464629986907045,82.0,0.4295708955223881
0.01,1.5,0.5,10,0.016683219696835616,0.047401593995761694,0.3727868655013852,-0.08864562375485519,0.15115843921718897,142.0,0.5377798507462687
0.01,1.5,0.5,20,0.012955465140583655,0.04578164045110544,0.3040813833830955,-0.0885785261879436,0.11573834545939321,125.0,0.45149253731343286
0.01,1.5,0.5,40,0.012727714388112599,0.044493060156514656,0.3065254387634967,-0.07207564917096321,0.11360584303970556,100.0,0.38386194029850745
0.01,1.5,0.5,60,0.018033531060793973,0.04294262709266651,0.4376848294254854,-0.07188620445076155,0.16423139442938828,97.0,0.3605410447761194
0.01,1.5,0.75,10,0.020683097008260765,0.04442679423143983,0.4830364656893917,-0.07103314554046669,0.19026429468280281,167.0,0.5065298507462687
0.01,1.5,0.75,20,0.021466628142558175,0.04273273121326887,0.5184058919089183,-0.06960942203729792,0.19806052730878387,142.0,0.4207089552238806
0.01,1.5,0.75,40,0.021027683042533774,0.0409940044078308,0.5281329302469202,-0.05625862270238702,0.19368743619966855,115.0,0.34701492537313433
0.01,1.5,0.75,60,0.02018579472689086,0.04033311436180947,0.5156675741641671,-0.05648051087598127,0.185339331912165,108.0,0.3246268656716418
0.01,1.75,0.0,10,0.027556935859305742,0.05034048464320825,0.5651331863362306,-0.05777314561731273,0.2602125644047093,94.0,0.5242537313432836
0.01,1.75,0.0,20,0.020276202119596576,0.04828151774713783,0.4398300977290676,-0.07632387914963801,0.1862333289694622,73.0,0.4528917910447761
0.01,1.75,0.0,40,0.02395060996134246,0.046870877575285276,0.5283381679355216,-0.08437520796870324,0.22307518910183566,63.0,0.40625
0.01,1.75,0.0,60,0.020317688284047675,0.045855442450941884,0.46149229414192317,-0.10001629638862586,0.18664376566519292,54.0,0.37593283582089554
0.01,1.75,0.25,10,0.01373166701051809,0.04644657398411173,0.31688949345711453,-0.06851344088896827,0.1230332647278165,99.0,0.4841417910447761
0.01,1.75,0.25,20,0.008428875455863905,0.043821815223592304,0.21346683018143076,-0.08626539389818744,0.07402341514321575,78.0,0.41044776119402987
0.01,1.75,0.25,40,0.010076713234980161,0.04255352810970132,0.25691113476276606,-0.10051866521717057,0.08904696291931047,66.0,0.36100746268656714
0.01,1.75,0.25,60,0.007442538227629081,0.041465283330200046,0.1995712072810443,-0.11133729126671499,0.06511861888973836,57.0,0.332089552238806
0.01,1.75,0.5,10,0.014697949263978938,0.04500115300742411,0.34676872103914136,-0.0695088325755886,0.1321733932126139,111.0,0.45988805970149255
0.01,1.75,0.5,20,0.013857956253706893,0.041567122502239644,0.351902691871897,-0.07598831783447324,0.1242241318887265,92.0,0.363339552238806
0.01,1.75,0.5,40,0.013110179946310918,0.039783488816195034,0.34730631266754236,-0.07864016471582991,0.11718904390142981,74.0,0.300839552238806
0.01,1.75,0.5,60,0.013473682779180152,0.03840902344413529,0.3676730645932338,-0.07700356507481565,0.1206040151363661,66.0,0.27052238805970147
0.01,1.75,0.75,10,0.020276593091881345,0.04226096477446625,0.49614375443740577,-0.05592632890991467,0.18623719640605718,130.0,0.4295708955223881
0.01,1.75,0.75,20,0.020586686721103975,0.03963207020190715,0.5340101838946263,-0.05753427075953166,0.18930810047449742,104.0,0.3344216417910448
0.01,1.75,0.75,40,0.015941504808477447,0.037756650972224366,0.437784011693121,-0.05992360896756632,0.1440328375400728,82.0,0.27005597014925375
0.01,1.75,0.75,60,0.016193997649715408,0.036292103158146294,0.4608007762917145,-0.06002281477609761,0.1464541359286211,73.0,0.24347014925373134
0.01,2.0,0.0,10,0.021955351666905765,0.04668405774906237,0.48848101436365704,-0.05739971176367109,0.2029461756604498,72.0,0.439365671641791
0.01,2.0,0.0,20,0.022260332601936605,0.042634236325771825,0.5376263415787412,-0.07467173892210588,0.2060038961579218,53.0,0.3582089552238806
0.01,2.0,0.0,40,0.0193316195082458,0.04339236918848557,0.4628555194227728,-0.07604262069194112,0.17692208757026884,46.0,0.34095149253731344
0.01,2.0,0.0,60,0.013063052401133923,0.04265218567490162,0.3255292284939413,-0.10379538174453862,0.11674697169688075,40.0,0.3041044776119403
0.01,2.0,0.25,10,0.010607324246987071,0.04272847525377215,0.2683238150747011,-0.06729836655437138,0.09392392433480334,76.0,0.40531716417910446
0.01,2.0,0.25,20,0.009671272666236241,0.03835249575031196,0.2701384255876773,-0.08436900617789844,0.08533341217988477,54.0,0.32322761194029853
0.01,2.0,0.25,40,0.005684852579196598,0.038820638079627656,0.16543281429871298,-0.08320660154979931,0.04941136875694618,48.0,0.300839552238806
0.01,2.0,0.25,60,-0.001109073175826536,0.037993592663967,-0.010185346875108024,-0.11350287965901451,-0.009396732769819338,41.0,0.2677238805970149
0.01,2.0,0.5,10,0.01285363973521747,0.04137403075458118,0.32939297865707634,-0.06854721339129599,0.11478447694355598,84.0,0.3824626865671642
0.01,2.0,0.5,20,0.014908765988765449,0.03667499310868149,0.42185792647173154,-0.06406374918191715,0.13417622375859173,64.0,0.2891791044776119
0.01,2.0,0.5,40,0.015070114643840116,0.03544746392402721,0.4396911183719201,-0.0681770914383596,0.13571120235503153,54.0,0.240205223880597
0.01,2.0,0.5,60,0.0053556524783635595,0.03420629786652282,0.17327893219465743,-0.08497619078728058,0.046492366461106105,45.0,0.20615671641791045
0.01,2.0,0.75,10,0.018470492052346632,0.03966561725489371,0.4812607160161208,-0.04170115854563561,0.16848977027860634,102.0,0.35447761194029853
0.01,2.0,0.75,20,0.01805115609235619,0.035692664018801036,0.519087899841855,-0.039185090897711716,0.16440289263994967,71.0,0.26399253731343286
0.01,2.0,0.75,40,0.016808170858529925,0.033373362399649074,0.5161399828236576,-0.0512535177504998,0.15236268285418308,59.0,0.21222014925373134
0.01,2.0,0.75,60,0.008843183476632044,0.03268847990159065,0.2857053403238534,-0.0763916195653217,0.07778339874301188,49.0,0.1875
